words,emotion
بخف وصل رحل اني جزع حجه ربن كتبهال بخف دا يكون جوا وحش بقل حمد لله بس لسه حجه نقص ونا بقل لسه بسل ليه,sadness
فجا تخل شكح شكح منشكحهوش شكح ارخ شكح ضحك ضحك مرح,joy
لهي يا اتصافيتو دلق طير تقع عتب,sadness
كلم كتب لجل مدح او لذم كلم قلب نزف قطر دم خوف حسر ويم ندم يبن حلل حس الل ايف فهم,sadness
اجد وفد وقس بلل انك بدع عقد ان احد شهد حلق ضحك قلب ضحك ضحك انت تمل روح دعب طرفهمنقطعه نظر وفق وفق,joy
عرف انت تكون حجه وتج ليك حلم حسس فرح اول تصح بيك خيل فرح,joy
بغض نظر رهب او عند نتج وحد ظلم كتعنيف طفل او همل نتج وحد ضحه غضب,sadness
انت وحد اخف ءذك حيه يتذ قلب حب,fear
لو عطت قلم اذا كتب انا زعل مش قدر صمد امم نظر عين ونا قيل قوي,sadness
قوه فرح صحت رجع انم يرب يصر كمل حزن حب,joy
لهم استودعتك حيت ويم ورح سعد وفق وارتياحي شي احب قلب حفظ حفظ سعد يرب علم نجم حب,joy
فرح داي عاه لخر كون عمر عشن اهل يهن حب,joy
انت هرج امس ونا حصر حرص كلم عاك صير تخف حزن حزن,fear
صحح شهر عبد حرم عقل علم ثقف نصح جنب سخف علم جمل شعر لقف سعد,joy
تمك عمق نقط فين قلب شلت واع حزن كبه طير زرع قلب حزن تمع عين,sadness
حال انك فرح دي وحد فرح,joy
سرر جمهور شكر صبح جمل الل داي متع وفق اذا بقي صبح نتم سعد وجد شكر شكر حيت,joy
اهل صحب شخص لطف مر بحا عام نتو بخر عام فرح غمر وابتسامت جمل عكر حزن عيد برك حب,joy
امس انا قلب نقهرالعالم يوم انا مرح قهر بيس قهر حزن فرق,sadness
رغم اني اني توتر خيف كلاسيكو اليوم الي جني شعر رجف حين لحل لقو الا بلل حزن حزن,fear
مو فهم ليه قطع دين صرخ وصد نغم حزن ليه كءب,sadness
مكن قدرش ينل اني فرح انك سلت او فكر انك تعد علا انا فعل ببق فرح بسط فضل كركل وقف جمل ده مش بنس,joy
وين حسر هزء جو زفت يوم طين,sadness
صرف نظر سبب عمل الل ادت عدم وجد عرض حسب عرض جهل الل عاه سلط طلق هيه فلس عرص ثير شفق,sadness
الل يرح قلب يمح شي ضيق الل جعل عين عرف زعل حزن الل سعد سعد ابد حفظ احب حزن حب حب,joy
مش زعل ولل حسس بخب امل ناس كتر حلي غمز حزن احس,sadness
فالارتداد شوه سمع دين غبي عرف عظم دين وقت حده خوف مثل,anger
نمل تحن صبغ شعر ليه عزم فرح,joy
احب حرم راي ناس قبل سرر,joy
فرح فرح ورح بلي يوم اشف بسط رتح بال سكن قلب افي احد رح يجي كنه حد لكت حقك حبي لك هبه ورد حب,joy
فلب توه صحي نوم رتع مثل قمت صرخ اشل قرب شي هه,joy
انا ليه اما اجي فتح كتب احس اني خدت نوم حزن حزن حزن حزن,sadness
احل فرح فرح نجح الف برك ثقه فرح نجح,joy
الي مو دخن اول شي اهي شكل صح لسف وفر جيب ثبر وسك ولل عضم زين نصح سوي فعل خير غضب رفع سعر دخن,anger
قال امم همم هنه كلل همم سعد بعد حدد لهم كلم وجد قمس امه حب,joy
يوم حمدلل نعم نوم حب رخء رحه نسي نعم امت جمل خلص وصل علم ضحك,joy
اخف بعد خيف وين تلق هلد ثيل,fear
ده لوش علق يكم انا كده كده هبهدل كءب غضب غضب,sadness
اقلب حرق غصت ايدم ماحاول نكر شعر خوف يذق ربي اذق نقض سخر لحب,sadness
ايه وحد عيز مرد حجه سكت,anger
برك يا اهل شرف رغم ان معا متح مقدرتش شوفش اتش صلح جمع ءمن زكر كنتم تلق هلو فخر,joy
لون سفز غضب,anger
اسف وضع اصبح زعج قلق صدم,anger
تعب بقي ياء,sadness
كذب دعش غرض خوف ناس دفع فرر دعش شمي جزر امر دمر لسد لان قوت قرباط حاج,anger
خوف سلم تضق امر يطق د ذكر نءي ليس رهب كلن ذكر نءي,sadness
ردد فوب انس قدرش غلب هيعيش طول حيت خيف يخد اي قرر,fear
علق دنا حب حنه حزن,sadness
فيش حجه اسم هدف في حيه احن عيش عشن نمت بس نضح وجع,sadness
وضع تعد رحل خطر في مصر صلح مين كلم ده,anger
نصف سعد ملك روح جمل تري شيء جمل ملك نفس رضي ترض قلل قنع اسس سعد حب,joy
احس يوم ايم بصر سعد سان فءل امن حلم جزر خس,joy
الي قدر اقل كره ولت عرف ندم,sadness
اجل ليه زعل طلب وقف قطع علق الي سمو حصر,anger
يا اخي وحد يكون قعد امن الل كده نزل كبه يدر ضحك ضحك,sadness
لهم سعد امي ابي سعد نهي لها حب,joy
غزو بيت جدد ضحك وصت حتل شبر نقم حفل عيد قتل شبح تءم بك,joy
خلص بقا يا يدا انا قعد يوم تعب سسا ضحك ضحك ضحك حزن حزن حزن حزن,sadness
ودي نفس عممق كتم غصه خنق شي يعر قلق,sadness
شعر فرط فكر كان ارد فجر باك صحب بكء ضحك هستير قرر اهد لعد فرط اخر فكر,sadness
ايش جدد ليه انا حزن ماتعود فرح تتم ولا عمر حقق حلم,sadness
هدء واضع قرب جمهور زعم لكي فيس بوك حرس فرق اول لكر قدم بند هلل عبدالل عيف سهل بطل,joy
زعل زعل الل يجب وجع جسم زعل الل فرض يقل وجد مش هاتعرف جهل الل يخل صعب,sadness
حضر طيب شكر كلم حلو ده يا بهج حب حب بال,joy
مين قال انه اليوم ابي فرح بعد جحفل حفل صويلح عز,joy
بهج زهر نبع بدع تمز ورق عمل اتم زيد وفق قدم,joy
كمه شمءزاز عظم شخص الل يحس حور كون قرف,anger
ربي همس فجر ثني عشر رمض ودع رحه قلب فرح سلك سهل امر حب,joy
سمح الل صحب ظن فين ظن سوء يرخ اذن حكي علم زورھ,sadness
رجل ده رخص درج قرف شمه شتم قيم عنه قرف واشمءزاز شكل مش طبع تير صنافير صره,anger
اثر لعب الكترونيه في دمر وهب طفل قتل ذكء لغي طفل حدث احد يكون نطي,anger
هف تبن حمس نكم تصل تصم تتم جنه كلم يلل كلم يشد قلب لتف حب وطمانينه حب حب,joy
جمع ال نير شيخ نصر زهر احس دخل جو وطمانينه خشووع برك الل لزم ترح بدر ولا تصل شرع,joy
سير سعد برت طرب شرب بنت مرح ورد,joy
ناس ده بوق شيط وبيادهوحذاءفي قدم سلط كلهاتعليم خبر لبث روح خوف هلع تهء راي عام حدث,anger
ترد سعد حقا بحث بعد دخل راهيم فقي بين كبرياء حنن زحم فكر,joy
فرق علم بسر اسلامبوفوب قضه ذنب سلم تهم سلم كمل عنف رهب خصي عنا,sadness
شعر حزن اذا كنت تضح وفج ذكر تسك بوح حزن فرق خين حب,sadness
ناس صبح كلم حلو يخل انس انا اصبح تبن الل يشل يفك اف,sadness
حزن شام بكي جرح عرق يمن قتل انن بور ءلم صرخ قدس عار حزن لهم رفع بلء امه ايد فتح حب,sadness
قبل شخص غرب وقل شي قلب عبر حاج الل قدر اقل لحد خاف شعر الخ كلم كلم بعد خفي طلع حلم,sadness
ضيق صدر صدر وسع هدت حيل حيل قوي حزن ندم الم حزن فرق حقق حزن طفش طفش,sadness
ليه ارد جول غضب اشف تصل وتس ودق ارد,anger
جرح سيف خفف وبيستخبا جرح لسن رخص وبن حبه غمز,sadness
شخص لطف مر بحا عام ونت بخر عام فرح غمر وابتسامتك جمل عكر حزن طءر حب,joy
شكل دول عرب عمر بتك وطن و هوب قولول سلم دبي عمل كده دلق قطر هاتعمل كده اسف,anger
دعي عالمحط نصر زعج محط ال هزء هزء خصه نهم عم تجر وجع ناس دعي سمج,anger
اعل شفي جدي عقب بتع حمد حلم دنا سمر غنم ده عظم اوي ولل احس متز,joy
هه شوف طءر عمل خبط في ربك رحمو نفق كذب بقي,anger
ولل ازا انت فكرب يهد ترض عطك دول حدد عنجد كلك تكو جان عصب عصب ولل متر ارض تعط حزن حزن هزء هزء,anger
كتر حاج الل عمل شكح كده سعد اقي حد فرح بصر انا الل صور حمد ربن ولل نعم صور قرر بطلش احس,joy
فرح نجح شاء الل برك جمع عقبال يا سنه فصل حقق حلم حزن,joy
اذا انت قرر بعد بدي تصب نوب هلع مدت يوم سلم بدم برد برك رجع حجم طبع كره حقد يزه,sadness
شكل الي شري لبس مو ارك لبس كمشو سعد حزن ابي احد يقل غلط سمح الل هزء,sadness
يا شيخ احن وظف لدن رتب كده حرم غيثو بنت ولل دين قتل نصح يتق الل,anger
احل فكه ضحك,joy
صبح هنا صبح وفا صبح فرح صبح صفا صبح نقا ورح بال صبح شرق خير فتح تبع رجل نخء رجل,joy
يرب سعد قلب ضءق شرح بشر وبالافراح يمن بيد قلب خذن سعد نجح دعه مني,joy
سمح الل صب لهب زيت ذي فرق حبب ربي يبد رغم فين وعن تبق حبت بصر اكد,sadness
طيب مير جد جد وصف ودي احد وصف بشف ناس شيف ضحك,joy
عنجد بحس بسف قلب بنت تحك وقف حرش اذي زعل كتر بحس غلب رات وضع خلص انه بنت تحك,sadness
كتر شي قرف كنت خلي يلي ببل نظر ياء,sadness
كمه رفز الل انا مش عقل,anger
هدا رفضو علج قبل رفسور وحل سيء تكف شف حلت رفض علج هدا عنز,sadness
يجي شمءزاز عظم ناس كذب,disgust
انا منه يوم امس عشت واع شعر وتر عصب قلق سعد بكء اخر خوف تعب دنا غرم ولل بلل قدر قلب زجي حزن,sadness
شهد نشه نعم جدد انس حسس ربن حيء يقل يا انت كرم يا رب ربن عيز داي تحس شعر ده رسل من الل,joy
رسل همه دره هلل تبق بري كاس ملك عكس نصر حول رفز لعب يتم يقف ضد تعا هلل نصر,anger
خوف نعد كره خذل اول جدد جدد وجع فرق ونا ولل اقي,sadness
انا هكن نيم ارح ضهر رغم انه عاد خره حزن حزن,anger
لءي عرف زمن طيب حرم جدع حبب ربن وفق فرح حب حب,joy
فرق الم عرف جرع رره فقد رحم الل دتك دتي وسك فسح جنت وتي سلم,sadness
ربي سعد حمد سعد ابد كثر اضح هالصبح سنب حمد شهر,joy
وبذ الل رح قدر وقف اجر فرح رغب فرح فرح اهل كمن بوس,joy
جرب جرح شخص ويج عذر وشق يلن زعل يقس جرب حرب الل تصر قلب عقل ان كنت اجرب تسم الل نقض,sadness
قلب مسك لحد يحس غمر وجع دفن جمريتلضي ضلع لحف صبر قتل الم حنن نار ضرم حرق اعل سلفالحداد,sadness
رمض مع اهل فين نخه شبب رجل ماتسمع بنت مصر سجن سيس تقم حفل عذب واه سبب غصب صعق كهرباء,sadness
سعد نوي اهي لبس كسو عيد سعد,joy
ودي ارض نشق بلع كلم قوي يهذ لسن الل يخل ندم بخر سبب ماع او رفز دقق حزن,sadness
فرق سبب لي حزن ولم انس قيد حيه عبدالرحمن جرد اخي غرد خير غرد ذكر الل,sadness
ومح حمس تعل حدد زرقاو رهب جرم ملع دن نتم عبد صهي شعر,anger
