words,emotion
سبع ذات بدل خطط هدف جبر هالبر احس تءه وفض اعند سلف احس كءب,sadness
مش مره انا فرض علا احس ونا سمع كيل تعب وشت,sadness
يرب كثر شعر فرح الل هالنوع يرب,joy
بكي قلب غاب مطر رعب جفف,sadness
سو فتن خرب دول عرب حين يين دول خلج دري ورا الل نقم,sadness
زعج طفل كفي ببل ازم عقد نفس ءقت ماتروح ماعصاب تلف افهم شي لخص اني جلط زعج,sadness
لهم اني صءم مش رح اسب علك,anger
عام ونت بخر وعد سعد وحا ليء فرح مسر ان شاء الل,joy
خير يا فرح سجن لعت احز ذكر حبب ضعت حزن حزن,sadness
ياز دمي,joy
لعب حبل تقل ظلم نهي درب الل شيت,anger
لول شعر بان وحد وبن امل صير بيد شعر فزع ناب شعر لجا,sadness
شيء الي صدق وقع حلو قلب لحظ الي شفت عدل خوف بنت نص امل رفع,joy
ونو شعب صري حنق جمع سلم شيخ هرد شيء تنس رجع نلف دءر ايا,sadness
شكر شيء بسط عمر دخل الف فرح,joy
احتفاليه جمهور اهل صلح جمع دءه رءع بار سمح لبد دفع ظهر زيد تلق ارع عشق جمهور تظر زيد,joy
طرق ءده ظلم اخف ظلم,fear
هذي ايم نرفز ودي اشف الل اكر وطق وطق وطق وعض قطع شعر مشخ وشه اخخ ليت,anger
هذا حلل يبن حلل,joy
في ناس ضحك نفس حنط جمل مسا سعد,joy
تضح يرب تطح وحد مز كبر,anger
مكن يعم لحج قسطل سنه الي ضيل شعر بـالاستياء,sadness
بكر يوم حفل تبد جزت طلع تيج حرك نقل يوم يلد نهء كاس ملك خمس مم وش بقي,joy
شهد ارخ ان اي صيب علم حمل قلب مصر قلب شال طقت يرض مين,anger
سعد الل داء بخر فءل سعد عجب,joy
شكل بسم طرب,joy
رتب ليل شعر اضم حزن ملم ذبل حسر عاد عاد نهي,sadness
نت زعل شوي مش ا تر نت حتج شوي م انش لزم تسب حزن,sadness
مو نقص رعب تكف,anger
عفا يرز غضب سطع جيد رهب يات تقد فرس زمن خيب خذل ضرب كرم,sadness
سنه سلسل خلج وغم احن طلع لفز عشن تنس نضح مو عشن يحش كدر مواضيع وفق ماتنحط رمض,sadness
وحش واع زعل انك تكون زعل نفس,sadness
يرب طلع شغل واك مظلمتش حد كلم يرب,fear
هتفضل لحد امت تقل ضبط نفس ثبت فعل كلش دي الي عرف ان عين عين ولس بلس كفي ضبط زفت,anger
هذا مو نقم انت قضت,sadness
كده يا سما مطر ماتمطريش عند عتب,sadness
مش كنا فضل صحب احس,sadness
خنق عصب خلك بيت ماتطلع تقل شكل بيع ان وصل عدد شجر ناس حله شجر انت موت,sadness
انت مرح فرح بهج سرر سبب سعد,joy
• فرح سبب كبه نصب كبه وقع فرح ندر يات,sadness
وش يسي فرق عسه عله,anger
الي انس حاولو تحس شوي,anger
اشر فير جرب احن خلص ثنت تكف,anger
سقط خرف مرض خرف لقح ناس يقظ تعد نطل راجيف,anger
ولل اخذ امت يكف اخذ جرع,anger
خلص كفي رحمو اهل جسم لقح بدل لدم اهو حلا شغل ترا خذتو وجه زيد,anger
الل نشط حال جرع ثني عدم حسه لشم بعد نشط سنه عممتو جمع ليه حنا فير جرب لشر لقح,anger
شوف طلب ليش يقل خذو جرع لقح وبس لاا توص خذا لقح لقح ان دل يدل صلح بادل شرك نجه قاح وضع صير قعد يسن اعل ودع لشر لقح ابد مو هتم صحه احد همهم رباح,anger
عدي ولل عيش عهه تسد حلكو اعند خبر ااف,anger
الل وكل,anger
حظر تجل ثاب سجن شعب كمل فضي,anger
بطل دخل ناس برا بطل دخل اي شخص جاي برا سوء اير مو اير يا فحص الل جين برا زين قفل اي طرق دخل سعد نهي حنا نقص يرن ذول خرب بلد نهم جوا رح يكون حله كورو سبب,anger
الل وكل حكم اير يلي سعد منع سفر ديم ولل يرح مايرجع وش فيد,anger
فهم ناس ان لقح منع صبت كورو منع انك نقل الي يسي انه خفف عرض كورو اذا صبت يزد نعت شوي منع انك نصب نقل تكف فهم خطر حيت او حيه تزم جرء احترازيه كمل عصب,anger
اسف نشر,anger
ربي نقم وضع وضع,anger
لقح فشل تحر ظهر برر فشل لقح,anger
ليش ايسو حلل لقح نسب جسم او خذ لقح افه حره خير,anger
اسف اخذ سبب تضق وما قنع,anger
لحد الن ثلث قرب توف سبب لقح طعم يعن قضء بشر يرس اتي لجل عطم,anger
دام قنع فيد ليه جبر ناس تضق عشن خذو كفي كذب خبط يوم طلع كلم جدد,anger
صيب انو لسي ناس ترح تزر قرب نعد لحل زيد يلي يشف حل لان هذا سعد جوز بلء لكن الل وكل,anger
بعد اخذ جرع بخذ دام شغل كلهاتعقيدبتعقيد خرب خرب,anger
فيش حجر الي طار منه ضرر تفش مرض جدد,anger
ليش حجر ناس عشن علم همل تها حيط حمل يجه اذ خاف ومه وبه وزج عيل تهل يصب عطل قصد دول صلح ناس عشن حظر جمل سعد همل,anger
يوم درس خوف بشر اعلق عفن اسد بصل مرض فطر اسد قتل رحم يلل همو علم,anger
فعل صحح نهم كشف علج نهي مرض لعب ناس سبب اقتصاديه,anger
نعو سفر رجعو درس حضر خلو ناس شغل درس دوم وش ذنب دوم صيف جزه سفر يجب تحر فطر اسد,anger
افي جمع هرج اشف جمع اتر ناس علمو حظر لهء رفه تحس وضع ولل حفظ مكل حكم شعب ورض,anger
اخذ جرع رتب الف اما حين عطل عمل اعند خمس ريل ليش لقح عشن امت ولل اخذ عطو ملا ونا اخذ,anger
نهي يجك وحد هبل يقل كورو مش ءمر,anger
يكون ربط شفي وصف كمبيوتر عرف حله شخص يتم ربط شفي علم درس حله طفل ومد نظم درس يتم ربط شفي امن,anger
الل وفق حسب صرط حرم ولد علم سبب لقح فءد,anger
خلص زودتو ترا,disgust
فضل شي حظر علش ناس علم جهد حكم,disgust
علم مرض عدي ليش صفو علم الف ناس عفو ولا علم ركز وفي رهبو علم كلمو تعف اصبح علم عدو حيه,disgust
ولل تم فرض لقح كان عزل تعط كره قدم ندي قبل ضيع حيت عرف لقح فعل عقب وخم سنو كره قدم ومل,disgust
رتفاع اصب ويش يعن وقف علم غلق شيء انت ليش تهل وضع شخص انفلونزا عدي ايش شكل روح دول فقر همش علم قسم نهم عيش بعد غلق كمم حيه طبع خوف هلق كلم فضي دول يمن ثيب عدد ملي ودل خلج نفر زعج علم غلق حجر لقح بطخ,disgust
سنه تحر خطر ملي اصبح سلسل باب حار,disgust
هه ولل بلل كلم رهب واي درس اسم شرك فصل عرف انه سد فرغ حقق ميه تعف علج يعد كان صبه,disgust
ودي اسب وحد يقل يرب يجي يرس حجر يصر علم ونل اصح اصح كثر فقد ناس حبو عشن يرس مب عشن حضر ابا دوم احن فقد ناس نحب,disgust
نرد ان تمر سنت سرع رجع لحا طبع نرد حيه نرد اي شيء اخر حيه,disgust
لهم اشف وعف ريض اهل سنه كرم رحم عفو غفر ذنب يرب علم,fear
كرر عدي مو خيف كءب سبب كتم,fear
زيد اصب كورو تخف تحر يكر كمم جبر طفل بلج عرب,fear
انا خيف جرع يقل سبب عقم,fear
وفي دلي ساق خيف اخذ طعم سبب شكل,fear
قلق دول ظهر تحر خطر يرس كورو,fear
يخو سكر وبغ اخذ لقح كرونولوجيه رضت مرض خوف قلق طيع اخذ لقح احس بخف شدد دعا ان الل فرج انا,fear
جرد يرس رعب علم ابل اذا شرق شمس غرب,fear
عيش رعب معا كورو,fear
ولل اطعم بنت طلق عذب وخر شي ترح عشن ابر مو شي جبر حنا حيو فءر جرب,fear
الل سلم يرب,fear
انا رعب نعه ضعف,fear
لهم سلط ذنب رحم لهم جعل فتن يخف,fear
خيف تكون حلق اخر,fear
يرس صعب علا,fear
خاف ربكم ارح عيل مو لعب,fear
رجع دمه,fear
الل يشف رضي شي رعب الي عم يصر,fear
لهم احم سعد عظم,fear
الل ستر لزم حضر با قرب مكن,fear
يجب رجع الي الل لنن قصر حيت نسل الل حسن ختم,fear
حجر جدد ولف,fear
لمذ هذا صرر طعم,fear
اخا خوت بهو لقح خطر سبب موت رور سنت سبب جلط لدم,fear
موت بطء سنه تبن خطر لقح,fear
دعل خيف اكن صبه اعد اهل,fear
يصب الا اكتب الل امر الي الل وتو خوف ولل حرم انا حمء خفف وانلفونزا خيف,fear
وزر صحه رجعو حجر زدت عدد احن نخف تسر سعد كا بلد ثني ثلا امر سبن,fear
ايش اخذ جرع ثني بغت امو بقي نخذ جرع ثلث,fear
ابد مو قنع لقح دام حال عرف شخص اصب مرت,fear
كفي جرع اخذ غصب,fear
خلاص جرع قفو جرع وشف تكف,fear
يعن رفض طعم فرض تطعم جرع ولل هذه درس,fear
فرض قفل طار منع دخل خرج حمي دخل يرس ورط يرس كورو ظطر حظر تفش اصب فرض تكون درس شدد حظر عدم خلط لزم بعد او اذا لزم امر قلق تكون الل بعد عنا بلد مرض,fear
حمدلل نجح كبر حكم غلي,joy
اخذ جرع افي برك,joy
شكر الف شكر جزل كرم توج صحه سلم يرب حفظ,joy
الف حمد لله سلم قلب شكر وظف وزر صحه,joy
امثل هلد بلد يالسعوديه,joy
حمدلل ربي شفء كورو نزل ولد سبع وحل تحس تما حمدلل,joy
اول علق,joy
حلو ثلث حمدلل اني قعد بيت اخذ وحد,joy
الل بسط قرر ليك,joy
تنس امت لله هالفضل نعم يطر يرس نسو شكر ربن,joy
اخر بدي رجع حيه طبع,joy
الل جات رحه نفس,joy
ولل رحتل خوت وكن عيش سعد ونا صغر ربن حفظ سلم حفظ,joy
كفو ولل حمدالل بلد قوي امم ازم شكل عام,joy
شكر صءح همه دكتور,joy
حسن حجه في كرو انا فيش درس,joy
لله در حكم سعد اشء الل ربي حفظ يمل غلي ولي عهد نور ملك حمد سلم,joy
وطن رءع رجل خلص انا فخر يا وطن اشف تضح في جال دفع صحه علم دمع عين عجز شكر خلص بلد احب يا وطن,joy
بسم الل برك الل ان انفع اضر حفظ جيد طرق الل بقل ت هلع علم سعد بلد خدم حرم شرف حرس الل كلم ضفي وطن قيم ونا بلد حرس الل سقل طرق الل نفع علم واستنتجت كثر جلس كبر الس خبر حيه تبع,joy
حمدلل تمم نعم اقصر حكم شعب خون جنب حرم قدر لسد خدم حرم شرف ملك سلم ولي عهد هون ندس حول شوه صور حكم هات ان زعزعو ثقت حكم,joy
