words,emotion
اساتم الى الشعب السعودي من خلال اعلامي منبوذ ولايمثل الشعب لهتافاته المحرضه ومحاربته لشبابنا وتحريضه لانقسام مكه عن المملكه,sadness
⚽️:انت مهجور مدري وش سالفتك,anger
@na3na333 يا دي النيلة عليا 😠,anger
التحالف يسقط #طيارة #سورية فوق سورية. هيدا اعتداء واضح. يعني اي#تحالف اليوم بيقدر يسقط اي طاءرة فوق بلدها? لنفهم والكل يتصرف يا امم.,anger
ولكم سعيد 😊,joy
مكنتش قادرة اسكت خلينى بقا  تمن الكلام 🤚🤚 \n#عزلة,sadness
الله يجعل ايامنا واياكم ي اهل الكويت فرح وسرور #قرقيعان,joy
#سيدي_سلمان_عز_وفخر\nو\n#السعودية_عز_وفخر لكل من تحالف معاها\n\nيكفي انها ارض الاسلام وتحتوي اشرف بقعتين ع وجه الارض,joy
لا يكمل إتصال المبتعث بأهله وإخوياه إلا بسؤال خنفشاري: \n\nكم الوقت عندكم الحين .. ؟ 😫🙏\n\n #غربة,disgust
@aleanzi30 اول شي السعوديه محد يتحكم فيها .... دوله تقود ولاتقاد فهمت,anger
ذكر الله هو طريق #السعادة 😍 قال تعالى ( اللذين امنو و تطمئن قلوبهم بذكر الله ألا بذكر الله تطمئن القلوب ) صباحكم #اطمئنان❤️,joy
#غرابيب_سود\nمسلسل جسّد صورة داعش المخيسة البغيضة\nوأرعب دواعش الداخل !!\nياجماعة هذا يفضح داعش ماهو السنة\nليش زعلانين مذهبنا السني واضح ونقي,anger
ليه اانوم مو راضي يجيني 😦,sadness
محتاج اغير جو او العب تنس او اعمل اي حاجه جديده تخرجني من جو الامتحانات ده 😓,sadness
من اخر حادث ارهابي حصل والناس هنا في هلع مرعوبة وبيعملوا استعدادات لأي هجوم النهاردة كانوا بيدربونا في الشغل نتصرف ازاي لو اتعرضنا لأي هجوم,fear
وجاا الخميس يلاا بروح اشوف الموقع دعواتكم بالدقيقتين ذي #موت #توتر #قلق #رعب,fear
@LenaFarra_ ليه إزعاجه😅 وفين المزعج في الصورة😄,joy
دمو خفيف كان كلش 😂 😂,joy
واحد اتصلت به امه تقول دور اخوك ادق عليه مقفل وادق ع اصدقائه مقفلات اكيد فيهم شي هلع وخوف هالام المسكينه من شبكتهم #توقف_شبكه_stc_في_بريده,fear
غضب سخط إنكار غيض شده إنفعال إهتياج نقمه جحود هدم,sadness
"😄 بس بلبنان شوفير التاكسي بيقلِك ""يا قلبي"" 😂😂😂",joy
هل هذه حجة لقتل اكثر من الشيعه لا تجعل من نفسك حمل وديع لان حركاتك معروفه والله ينتقم من ايقظ الفتنه,sadness
@miiscookies @Schwarrzkopf لا ابو عبدو جوه مسبح او جاكوزي نفرين وشموع وموسيقى هاديه 🔥,joy
عن كمية الانشكاح الي كنت فيها وانا بفضي الشنطة بتاعتي والاقي ورقة فيها اجمل كلام لمس قالبي ❤❤ اصدقاء اوضة 13 بجد حقيقي بحبكو اوي 😍,joy
@just_mram1992 أوووف 😱\n\nأعوذ بالله ايش هذا!!!,anger
#ضحكة😀 تعوضها #ضحكة 😂\n\nبكيت #رجال مش باش يكيدني #بزڨليف 🙌🙋\n\n#ريق_و_كذا 😜 — feeling hyper,joy
"انت وانا "" واشباهنا كل المواقف ضدنا حزن وعنا هجر وفنا رتب لنا موعد #فراق "" اشواقنا ماهي لنا",sadness
دخلت تويتر محتشمه ثم ذبل الحياء تدريجيآ مازحت الرجال كأنهم أصدقاءويقع في قلوب الشباب من هذه الممازحات خيالات لاتدركها الفتيات #حياتك74,sadness
ما انا عشان متوقع انه يكون عارض او ضغط عصبي قلتلك علي موضوع العصبية والنرفزة او الزعل ده,anger
انا بقيت خايف من الأيام اللي جاية في مصر جدا ودي تقريبا أول مرة في حياتي اشيل هم اللي جاي كدا وافكرله الوضع مرعب جدا رغم اني غير متضرر,fear
@docshayji انت تخرف من راسك.  المعلمي اليوم يقول لاتغيير علئ الشروط.  انت تفهم عربي ولا فارسي ولا تركي. !!! 😡,anger
اسبوع الجاي نفس ذا اليوم نفس ذا الوقت حيكون اليوفي متقدم واكون فرحان باذن لله يارب ياكريم 🖤,joy
بكل سرور أبشر الليله يضيفك,joy
@q_i64 @habash001 انا أقدر مخاوف الخائفين لكن احنا فعلاً صاير فينا صورة من صور العراق وسوريا جوع ومرض و قمع وفقر,sadness
وأجمل من شروق الشمس شروق النفس بالطاعة والثقة بالله لن يهزم حلم وصاحبة واثق بالله صباحكم إشراق وثقة ☀️ #صباح_الخير,joy
#ابق_الوعي_حيا عايشين في غيبوبه بعد صدمة القرارات,sadness
صباح الخير أنا حزينه جدا ولا أحد يستحق قلبي ولا تضحياتي وأشعر بأن قلبي قد غار في الظلام من الوحدة,sadness
بجد ايه الكونسبت ال بيخليكى تقلعى الطرحه يوم خطوبتك او فرحك او ف مصيف مثلاا   بجد سؤال دا بقالى كتير عايزه اعرف اجابته,anger
ان تكون انت جرح لأحد بالرغم من انك تملك قلب ابيضا طيبا لايشبه خبث الآخرين شعور صعب ان تتقبله,sadness
عارف انت الوقفه بتاعت الدوخه دي اللي بتخليك تشوف الدنيا سوده لمده 30 ثانيه لـ دقيقه ، ده إنذار للموت المبكر 😢✋\n#7H,sadness
يا يوسف عندي لعبة مرعبة موب لاصحاب القلوب الضعيفة اسمهة the silent house,fear
د هشام انا عندي رعشه باليد اليمين بس اذا نمت تروح مزعجه جدا ايش ممكن يكون سببها وايش علاجها لان ضرفي الماديه صعبه,sadness
أنت كنز يالمنتف من كنوز الاشيء ؛ لاسامح الله من نصبكم على منابر السؤدد أي والله لقد خذلتمونا وجعلتم منا صفاصف وطواوط,anger
طيب ادعولي ربنا يهديني و اذاكر عشان محسش بتأنيب الضمير بعد للامتحان اني محلتش,fear
"#خريجات_الثانوية_الثانية_مقررات_٢ ١٧ : ""ألف مبروك التخرج ؛ اتمنى لكم حياة جامعية موفقة ومستقبل مشرق"" Good luck to you all 💜 🎓 😍",joy
الزعل أكل قلبي وين ألقى رضا أكمل فيه الباقي من عمري,sadness
إكفني شر الفجعة والفقد ياعظيم ولا تختبر صبري برحيل شخص عزيز على قلبي,sadness
-يا نهار اسود! بهجت عمل عملية البواسير\n=هو مش لسه عاملها امبارح\n- لا ما هي انتشرت في جسمه كله\n#ضحك_كتير,joy
ولا شخص يقدر يحسسني بشعور الضيقه والوجع وياخذ حيز من مشاعري معليش بس مره محد يستاهل,sadness
#أفرح 😍 وخلي الفرح دا عاده بتنام و تصحي عليه🌸 بعد #الرضي هتلاقي #سعاده واللي بتحلم بيه❤,joy
#خايف_ليه_من_مرسى\nعشان عاوز يحافظ على البنات \nاللى انت مبهدلهم فى السجون ومغربهم ..,anger
@Neue_1 @sha7_ra @cr_631 @ThiSAiF خلاص بس بدعي دعوه واحده لأنك اصبتني بالذعر,fear
المصيبه للحين في ناس مصدقين انها ساحره لانها بس كانت مذعوره 😂 ساحرات اخر زمن يصورون طلاسمهم بمكتبه,anger
تبحث في قوقل عن خفقان القلب و ضيق النفس تطلع منه محتاج قسطرة 🤦 🏻 ‍♀️ اعوذ بالله احيانا الجهل نعمة,anger
بمناسبة مرور عامين على الحزن والموت والجوع الحوثيين والعفاشيين يحتفلون ويرقصون ويغنون ما اقبحهم وما اتعسنا #تنهيدة_ذابلة,sadness
لحظة الأعتراف بالحب هي لحظة ضعف هذا ما قرأته في عينيك : نظرات مرتبكة بريئة و صوت مرتجف رغم هيبتك كنت مختلف,fear
أشعر ب خجل كيف اتذمر و ربي علي دائما يتفضل,fear
#اليوم_العالمي_للسعادة وأني خيرها السعادة ضايعة 😂 😂 عندها يوم خاص #صباحكم #سعادة,joy
محطمة انا من الداخل وانزف دموعا بكثره,sadness
الدكتور الحقير ماطردني الا عن الدرس اللي يتكلم عن برشلونه 😭 😭 بموت #دموع #حزن #بكاء #اغماء #دايينق,sadness
الخوف اصلا بيخوفنا وبيرعبنا من مستقبلنا وماضيني وحاضرنا الموت الناس الصحاب الهجره الخروج المرض الحبيب الفراق الوحده الظروف والنصيب,sadness
شعور الانتقام حلو 🙄 👌 🏻,joy
ستبقي الموصل وصمة عار في وجه المتخاذلين والجبناء من العراقيين الذين باعوها لداعش ومن ثم الذين دمروها بالقصف العشوائي,anger
سلام عليكم 🌹 انا عندي إنذار اول تراكمي والإعانة مو نازله عندي بالسستم شنو المشكله وشكرا,anger
القلب ياوقت والنفس ماهي مرتاحه ونبض القلب ماهو مرتاح من تالي الوقت #مستر_طلال_للأضافات,sadness
